SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
727792	3139	3139
728807	3149	3149
729842	3127	3127
730843	3069	3069
731858	3027	3027
732906	3050	3050
733906	3084	3084
734909	3100	3100
735957	3181	3181
736957	3107	3107
738156	3110	3110
739165	3092	3092
740444	3121	3121
741455	3104	3104
742732	3075	3075
743743	3061	3061
745020	2991	2991
746027	3066	3066
747308	3106	3106
748315	3174	3174
749596	3117	3117
750603	3110	3110
751884	3089	3089
752891	3102	3102
754172	3100	3100
755179	3126	3126
756460	3144	3144
757467	3134	3134
758748	3024	3024
759755	2968	2968
761036	2943	2943
762043	3018	3018
763324	3100	3100
764335	3153	3153
765612	3156	3156
766623	3203	3203
767900	3141	3141
768911	3193	3193
770188	3151	3151
771199	3203	3203
772475	3090	3090
773487	3069	3069
774763	3099	3099
775774	3164	3164
777051	3181	3181
778056	3238	3238
779339	3167	3167
780350	3191	3191
781627	3149	3149
782632	3280	3280
783915	3206	3206
784920	3291	3291
786203	3148	3148
787208	3164	3164
788491	3149	3149
789496	3204	3204
790779	3141	3141
791784	3087	3087
793067	3076	3076
794072	3173	3173
795355	3205	3205
796360	3365	3365
797656	3166	3166
798661	3091	3091
799943	3052	3052
800949	3058	3058
802231	3048	3048
803250	3052	3052
804519	3052	3052
805538	3077	3077
806807	3042	3042
807826	3077	3077
809095	3124	3124
810114	3296	3296
811383	3202	3202
812402	3284	3284
813671	3149	3149
814690	3232	3232
815959	3150	3150
816978	3195	3195
818247	3127	3127
819266	3249	3249
820535	3201	3201
821553	3286	3286
822953	3277	3277
823954	3300	3300
825241	3266	3266
826243	3242	3242
827529	3272	3272
828530	3234	3234
829817	3079	3079
830824	3080	3080
832105	3162	3162
833110	3298	3298
834407	3208	3208
835411	3179	3179
836695	3104	3104
837699	3054	3054
838983	2939	2939
839984	2995	2995
841271	2929	2929
842274	3062	3062
843559	3091	3091
844563	3105	3105
845847	3119	3119
846851	3183	3183
848135	3212	3212
849139	3193	3193
850422	3080	3080
851434	3001	3001
852710	2979	2979
853722	3078	3078
854998	3082	3082
856010	3128	3128
857286	3117	3117
858298	3229	3229
859574	3202	3202
860586	3164	3164
861862	3123	3123
862874	3093	3093
864150	3105	3105
865162	3104	3104
866438	3123	3123
867450	3169	3169
868726	3185	3185
869738	3138	3138
871014	3118	3118
872020	3101	3101
873302	3067	3067
874313	3057	3057
875590	3058	3058
876622	3096	3096
877878	3085	3085
878910	3090	3090
880166	3097	3097
881198	3072	3072
882454	3038	3038
883486	3038	3038
884742	2988	2988
885774	3041	3041
887030	3095	3095
888067	3129	3129
889318	3149	3149
890355	3125	3125
891606	3159	3159
892643	3135	3135
893893	3151	3151
894931	3144	3144
896181	3195	3195
897219	3196	3196
898469	3206	3206
899507	3159	3159
900757	3114	3114
901795	3126	3126
903045	3199	3199
904055	3227	3227
905333	3207	3207
906343	3200	3200
907621	3245	3245
908644	3269	3269
909909	3248	3248
910932	3157	3157
912197	3155	3155
913247	3183	3183
914485	3257	3257
915534	3266	3266
916773	3233	3233
917822	3150	3150
919061	3213	3213
920110	3295	3295
921349	3316	3316
922358	3279	3279
923637	3240	3240
924639	3366	3366
925925	3354	3354
926927	3352	3352
928213	3219	3219
929214	3267	3267
930501	3219	3219
931502	3251	3251
932789	3214	3214
933790	3273	3273
935077	3276	3276
936079	3287	3287
937364	3187	3187
938366	3185	3185
939652	3170	3170
940654	3174	3174
941940	3132	3132
942942	3138	3138
944228	3150	3150
945230	3236	3236
946516	3205	3205
947518	3299	3299
948804	3233	3233
949806	3416	3416
951092	3292	3292
952094	3499	3499
953380	3334	3334
954382	3477	3477
955668	3239	3239
956670	3197	3197
957956	3114	3114
958958	3157	3157
960244	3143	3143
961246	3234	3234
962532	3149	3149
963534	3232	3232
964820	3165	3165
965854	3187	3187
967108	3132	3132
968142	3126	3126
969396	3083	3083
970431	3096	3096
971684	3108	3108
972719	3152	3152
973972	3131	3131
974973	3218	3218
976260	3177	3177
977261	3232	3232
978548	3158	3158
979549	3139	3139
980835	3092	3092
981845	3058	3058
983123	3065	3065
984133	3119	3119
985411	3198	3198
986421	3292	3292
987699	3213	3213
988709	3087	3087
989987	2998	2998
990996	3031	3031
992275	3129	3129
993284	3213	3213
994563	3266	3266
995572	3395	3395
996851	3318	3318
997860	3431	3431
999152	3330	3330
1000174	3397	3397
1001440	3277	3277
1002462	3293	3293
1003728	3240	3240
1004750	3338	3338
1006016	3331	3331
1007025	3475	3475
1008303	3343	3343
1009313	3370	3370
1010591	3207	3207
1011601	3227	3227
1012879	3214	3214
1013889	3303	3303
1015167	3261	3261
1016177	3326	3326
1017455	3308	3308
1018464	3360	3360
1019743	3286	3286
1020746	3295	3295
1022031	3227	3227
1023034	3147	3147
1024038	3118	3118
1025082	3107	3107
1026084	3117	3117
1027141	3079	3079
1028145	3123	3123
1029148	3114	3114
1030204	3112	3112
1031246	3054	3054
1032283	3064	3064
1033471	3083	3083
1034474	3092	3092
1035543	3064	3064
1036585	3097	3097
1037622	3074	3074
1038809	3068	3068
1039812	3069	3069
1040881	3101	3101
1041923	3191	3191
1042961	3155	3155
1044148	3194	3194
1045163	3196	3196
1046220	3163	3163
1047262	3151	3151
1048299	3112	3112
1049487	3146	3146
1050502	3178	3178
1051558	3199	3199
1052600	3256	3256
1053638	3300	3300
1054825	3338	3338
1055840	3380	3380
1056897	3243	3243
1057939	3191	3191
1058976	3129	3129
1060164	3229	3229
1061179	3289	3289
1062236	3290	3290
1063303	3303	3303
1064315	3257	3257
